method,sim_seed,N_sim,total_wait,mean_wait_all,mean_wait_served,mean_oracle_outcome_served,num_unserved,frac_unserved,sim_wall_s,alloc_0,alloc_1,N,ipw_value
S2-knn,21,1000,18013.851281605825,18.013851281605824,18.013851281605824,,0,0.0,0.0024988651275634766,0.992,0.008,100,21.583185949062536
random,22,1000,152529.9709040734,152.5299709040734,144.70035157410766,,20,0.02,0.003935575485229492,0.499,0.501,100,12.197121356427091
treat_all,22,1000,659762.420008847,659.762420008847,535.1374698444602,,519,0.519,0.0023298263549804688,0.0,1.0,100,2.1439523396007845
F,22,1000,271.9873579023598,0.2719873579023598,0.2719873579023598,,0,0.0,0.002611398696899414,0.906,0.094,100,21.381223038371278
S2-linear,22,1000,106.69704356259447,0.10669704356259448,0.10669704356259448,,0,0.0,0.0026466846466064453,0.706,0.294,100,12.431010138352692
S2-lasso,22,1000,214.1258094617255,0.21412580946172552,0.21412580946172552,,0,0.0,0.0026121139526367188,0.921,0.079,100,21.60882386602861
S2-knn,22,1000,483.3531625601208,0.4833531625601208,0.4833531625601208,,0,0.0,0.0026171207427978516,0.99,0.01,100,21.583185949062536
random,23,1000,190806.98285930505,190.80698285930504,162.0189928687938,,73,0.073,0.0038406848907470703,0.49,0.51,100,12.197121356427091
treat_all,23,1000,656915.0836398492,656.9150836398492,533.3156163605244,,563,0.563,0.0022978782653808594,0.0,1.0,100,2.1439523396007845
F,23,1000,55.7594954271507,0.0557594954271507,0.0557594954271507,,0,0.0,0.0025300979614257812,0.888,0.112,100,21.381223038371278
S2-linear,23,1000,5503.078901994757,5.503078901994757,5.503078901994757,,0,0.0,0.002507448196411133,0.702,0.298,100,12.431010138352692
S2-lasso,23,1000,115.30117076704175,0.11530117076704176,0.11530117076704176,,0,0.0,0.0025000572204589844,0.921,0.079,100,21.60882386602861
S2-knn,23,1000,13315.782606641027,13.315782606641028,13.315782606641028,,0,0.0,0.0023627281188964844,0.987,0.013,100,21.583185949062536
random,24,1000,130814.27291457176,130.81427291457177,115.07105855025452,,38,0.038,0.0038542747497558594,0.517,0.483,100,12.197121356427091
treat_all,24,1000,636525.8550032843,636.5258550032843,477.13891088568363,,555,0.555,0.002357006072998047,0.0,1.0,100,2.1439523396007845
F,24,1000,5.583080851372892,0.005583080851372892,0.005583080851372892,,0,0.0,0.0025696754455566406,0.908,0.092,100,21.381223038371278
S2-linear,24,1000,2.8525949392295424,0.0028525949392295426,0.0028525949392295426,,0,0.0,0.0026047229766845703,0.714,0.286,100,12.431010138352692
S2-lasso,24,1000,12.57285291511802,0.01257285291511802,0.01257285291511802,,0,0.0,0.002578258514404297,0.94,0.06,100,21.60882386602861
S2-knn,24,1000,812.1109821066295,0.8121109821066296,0.8121109821066296,,0,0.0,0.0025734901428222656,0.996,0.004,100,21.583185949062536
random,25,1000,152507.65953852548,152.50765953852547,137.37855701522835,,37,0.037,0.003987312316894531,0.502,0.498,100,12.197121356427091
treat_all,25,1000,661410.8790656582,661.4108790656582,531.2715320990304,,539,0.539,0.0025043487548828125,0.0,1.0,100,2.1439523396007845
F,25,1000,24.172756035073284,0.024172756035073285,0.024172756035073285,,0,0.0,0.0026514530181884766,0.893,0.107,100,21.381223038371278
S2-linear,25,1000,684.8928051140421,0.684892805114042,0.684892805114042,,0,0.0,0.002620220184326172,0.7,0.3,100,12.431010138352692
S2-lasso,25,1000,27.865351130410527,0.027865351130410526,0.027865351130410526,,0,0.0,0.002609729766845703,0.909,0.091,100,21.60882386602861
S2-knn,25,1000,40.94143411062788,0.04094143411062788,0.04094143411062788,,0,0.0,0.002615213394165039,0.99,0.01,100,21.583185949062536
random,26,1000,165523.67181149215,165.52367181149216,140.6609732378957,,61,0.061,0.003914356231689453,0.502,0.498,100,12.197121356427091
treat_all,26,1000,674949.4290790542,674.9494290790542,531.3433560344413,,563,0.563,0.0023813247680664062,0.0,1.0,100,2.1439523396007845
F,26,1000,24.882843487583678,0.024882843487583677,0.024882843487583677,,0,0.0,0.0025784969329833984,0.893,0.107,100,21.381223038371278
S2-linear,26,1000,3965.558024405457,3.9655580244054573,3.9655580244054573,,0,0.0,0.0025551319122314453,0.698,0.302,100,12.431010138352692
S2-lasso,26,1000,33.38563251939889,0.03338563251939889,0.03338563251939889,,0,0.0,0.002571582794189453,0.913,0.087,100,21.60882386602861
S2-knn,26,1000,143.98857652842617,0.14398857652842617,0.14398857652842617,,0,0.0,0.0025479793548583984,0.99,0.01,100,21.583185949062536
random,27,1000,160033.67777798805,160.03367777798806,143.94971141288735,,43,0.043,0.003793954849243164,0.508,0.492,100,12.197121356427091
treat_all,27,1000,638131.8086145602,638.1318086145602,525.6103169843637,,551,0.551,0.002288341522216797,0.0,1.0,100,2.1439523396007845
F,27,1000,5.174659506328693,0.005174659506328693,0.005174659506328693,,0,0.0,0.002520322799682617,0.914,0.086,100,21.381223038371278
S2-linear,27,1000,9001.16209998086,9.00116209998086,9.00116209998086,,0,0.0,0.0024881362915039062,0.69,0.31,100,12.431010138352692
S2-lasso,27,1000,0.0,0.0,0.0,,0,0.0,0.002488851547241211,0.919,0.081,100,21.60882386602861
S2-knn,27,1000,23219.76759083203,23.21976759083203,23.21976759083203,,0,0.0,0.0023941993713378906,0.989,0.011,100,21.583185949062536
random,28,1000,132999.00963457677,132.99900963457677,118.18605193848802,,35,0.035,0.003869295120239258,0.505,0.495,100,12.197121356427091
treat_all,28,1000,625491.955515659,625.4919555156589,492.17443693359183,,540,0.54,0.0024166107177734375,0.0,1.0,100,2.1439523396007845
F,28,1000,10.881506200162072,0.010881506200162072,0.010881506200162072,,0,0.0,0.002566814422607422,0.89,0.11,100,21.381223038371278
S2-linear,28,1000,238.61047372771495,0.23861047372771493,0.23861047372771493,,0,0.0,0.0025720596313476562,0.696,0.304,100,12.431010138352692
S2-lasso,28,1000,108.9020129397464,0.1089020129397464,0.1089020129397464,,0,0.0,0.002567291259765625,0.926,0.074,100,21.60882386602861
S2-knn,28,1000,1619.9958040441416,1.6199958040441416,1.6199958040441416,,0,0.0,0.002544879913330078,0.988,0.012,100,21.583185949062536
random,29,1000,149924.5959144163,149.9245959144163,137.1728245329919,,32,0.032,0.003909111022949219,0.502,0.498,100,12.197121356427091
treat_all,29,1000,657012.8947596569,657.0128947596569,522.9335388446306,,534,0.534,0.0023255348205566406,0.0,1.0,100,2.1439523396007845
F,29,1000,148.94940948795534,0.14894940948795535,0.14894940948795535,,0,0.0,0.0025224685668945312,0.902,0.098,100,21.381223038371278
S2-linear,29,1000,290.6671754238227,0.2906671754238227,0.2906671754238227,,0,0.0,0.0025167465209960938,0.714,0.286,100,12.431010138352692
S2-lasso,29,1000,127.24293111286721,0.12724293111286722,0.12724293111286722,,0,0.0,0.00251007080078125,0.926,0.074,100,21.60882386602861
S2-knn,29,1000,5063.889332783861,5.063889332783861,5.063889332783861,,0,0.0,0.002370119094848633,0.993,0.007,100,21.583185949062536
random,30,1000,205106.003648475,205.106003648475,166.68272096163813,,92,0.092,0.0038483142852783203,0.463,0.537,100,12.197121356427091
treat_all,30,1000,676222.5346690957,676.2225346690957,535.8888521099898,,555,0.555,0.0023941993713378906,0.0,1.0,100,2.1439523396007845
F,30,1000,0.0,0.0,0.0,,0,0.0,0.0025908946990966797,0.919,0.081,100,21.381223038371278
S2-linear,30,1000,6256.049475815202,6.256049475815201,6.256049475815201,,0,0.0,0.002574443817138672,0.708,0.292,100,12.431010138352692
S2-lasso,30,1000,0.0,0.0,0.0,,0,0.0,0.0026102066040039062,0.932,0.068,100,21.60882386602861
S2-knn,30,1000,0.0,0.0,0.0,,0,0.0,0.002591848373413086,0.99,0.01,100,21.583185949062536
random,31,1000,144789.57783850894,144.78957783850893,144.78957783850893,,0,0.0,0.003927946090698242,0.508,0.492,100,12.197121356427091
treat_all,31,1000,683371.048151608,683.371048151608,564.7310287444255,,505,0.505,0.002382516860961914,0.0,1.0,100,2.1439523396007845
F,31,1000,24.438383093251296,0.024438383093251297,0.024438383093251297,,0,0.0,0.0025959014892578125,0.897,0.103,100,21.381223038371278
S2-linear,31,1000,33.72162978731549,0.033721629787315494,0.033721629787315494,,0,0.0,0.0025992393493652344,0.714,0.286,100,12.431010138352692
S2-lasso,31,1000,70.45628016274148,0.07045628016274148,0.07045628016274148,,0,0.0,0.0025997161865234375,0.932,0.068,100,21.60882386602861
S2-knn,31,1000,208.6291230883481,0.2086291230883481,0.2086291230883481,,0,0.0,0.0025806427001953125,0.989,0.011,100,21.583185949062536
random,32,1000,163960.86713916843,163.96086713916844,138.7609570251231,,61,0.061,0.003858804702758789,0.525,0.475,100,12.197121356427091
treat_all,32,1000,671840.1372173037,671.8401372173038,541.3224202523792,,586,0.586,0.002303600311279297,0.0,1.0,100,2.1439523396007845
F,32,1000,94.81160795506298,0.09481160795506298,0.09481160795506298,,0,0.0,0.0025434494018554688,0.921,0.079,100,21.381223038371278
S2-linear,32,1000,4533.532970225084,4.5335329702250835,4.5335329702250835,,0,0.0,0.002526998519897461,0.71,0.29,100,12.431010138352692
S2-lasso,32,1000,108.91144971562923,0.10891144971562923,0.10891144971562923,,0,0.0,0.002537250518798828,0.924,0.076,100,21.60882386602861
S2-knn,32,1000,2585.176334850822,2.585176334850822,2.585176334850822,,0,0.0,0.0024557113647460938,0.993,0.007,100,21.583185949062536
random,33,1000,177209.83833803388,177.20983833803388,154.0849079333392,,57,0.057,0.0038018226623535156,0.479,0.521,100,12.197121356427091
treat_all,33,1000,660033.4919731212,660.0334919731212,544.7854515022849,,536,0.536,0.0022857189178466797,0.0,1.0,100,2.1439523396007845
F,33,1000,3949.6982232836253,3.9496982232836255,3.9496982232836255,,0,0.0,0.002498149871826172,0.9,0.1,100,21.381223038371278
S2-linear,33,1000,1282.8198381129328,1.2828198381129328,1.2828198381129328,,0,0.0,0.002554178237915039,0.737,0.263,100,12.431010138352692
S2-lasso,33,1000,3998.2276650525296,3.9982276650525295,3.9982276650525295,,0,0.0,0.0025472640991210938,0.916,0.084,100,21.60882386602861
S2-knn,33,1000,15995.246990709278,15.995246990709278,15.995246990709278,,0,0.0,0.002363443374633789,0.989,0.011,100,21.583185949062536
random,34,1000,186175.2115291489,186.1752115291489,155.0586606014131,,71,0.071,0.003977537155151367,0.49,0.51,100,12.197121356427091
treat_all,34,1000,683470.8015417451,683.4708015417451,536.9898898497795,,561,0.561,0.0023670196533203125,0.0,1.0,100,2.1439523396007845
F,34,1000,286.34370670884874,0.28634370670884873,0.28634370670884873,,0,0.0,0.0025789737701416016,0.904,0.096,100,21.381223038371278
S2-linear,34,1000,61.35468503358573,0.06135468503358573,0.06135468503358573,,0,0.0,0.002566099166870117,0.723,0.277,100,12.431010138352692
S2-lasso,34,1000,156.69353203310337,0.15669353203310338,0.15669353203310338,,0,0.0,0.0025839805603027344,0.925,0.075,100,21.60882386602861
S2-knn,34,1000,3520.5953522033606,3.5205953522033604,3.5205953522033604,,0,0.0,0.0025086402893066406,0.988,0.012,100,21.583185949062536
random,35,1000,211679.68121844664,211.67968121844663,177.4870201576735,,84,0.084,0.0039365291595458984,0.501,0.499,100,12.197121356427091
treat_all,35,1000,719390.2213438429,719.3902213438429,583.7650020199632,,585,0.585,0.0023956298828125,0.0,1.0,100,2.1439523396007845
F,35,1000,124.52829255293133,0.12452829255293134,0.12452829255293134,,0,0.0,0.002604961395263672,0.914,0.086,100,21.381223038371278
S2-linear,35,1000,29478.549303586187,29.47854930358619,29.47854930358619,,0,0.0,0.0025599002838134766,0.7,0.3,100,12.431010138352692
S2-lasso,35,1000,216.55615188964524,0.21655615188964525,0.21655615188964525,,0,0.0,0.00258636474609375,0.928,0.072,100,21.60882386602861
S2-knn,35,1000,8779.671518645055,8.779671518645054,8.779671518645054,,0,0.0,0.0025017261505126953,0.992,0.008,100,21.583185949062536
random,36,1000,176340.99530203678,176.3409953020368,141.9674269745727,,81,0.081,0.003912687301635742,0.495,0.505,100,12.197121356427091
treat_all,36,1000,655422.1320642201,655.4221320642201,512.1189410468659,,576,0.576,0.0023605823516845703,0.0,1.0,100,2.1439523396007845
F,36,1000,50.1570034927633,0.0501570034927633,0.0501570034927633,,0,0.0,0.002572298049926758,0.913,0.087,100,21.381223038371278
S2-linear,36,1000,223.9470447178,0.2239470447178,0.2239470447178,,0,0.0,0.002597332000732422,0.718,0.282,100,12.431010138352692
S2-lasso,36,1000,252.35112672742582,0.2523511267274258,0.2523511267274258,,0,0.0,0.0025930404663085938,0.935,0.065,100,21.60882386602861
S2-knn,36,1000,7795.017745670442,7.795017745670442,7.795017745670442,,0,0.0,0.0025506019592285156,0.995,0.005,100,21.583185949062536
random,37,1000,168398.20212192723,168.39820212192723,149.01149979661682,,47,0.047,0.003972053527832031,0.494,0.506,100,12.197121356427091
treat_all,37,1000,659595.0593926059,659.5950593926059,512.1166953818778,,541,0.541,0.002389192581176758,0.0,1.0,100,2.1439523396007845
F,37,1000,2.0334877446424993,0.002033487744642499,0.002033487744642499,,0,0.0,0.0026726722717285156,0.898,0.102,100,21.381223038371278
S2-linear,37,1000,1049.7655241100763,1.0497655241100763,1.0497655241100763,,0,0.0,0.002629995346069336,0.698,0.302,100,12.431010138352692
S2-lasso,37,1000,0.3005273507091417,0.0003005273507091417,0.0003005273507091417,,0,0.0,0.0026161670684814453,0.921,0.079,100,21.60882386602861
S2-knn,37,1000,2.9190493966650197,0.00291904939666502,0.00291904939666502,,0,0.0,0.002601146697998047,0.988,0.012,100,21.583185949062536
random,38,1000,179475.65454742947,179.47565454742946,164.52968774428774,,39,0.039,0.0038900375366210938,0.492,0.508,100,12.197121356427091
treat_all,38,1000,687507.1655648237,687.5071655648237,570.1662760358926,,531,0.531,0.002391815185546875,0.0,1.0,100,2.1439523396007845
F,38,1000,2.265115265099886,0.002265115265099886,0.002265115265099886,,0,0.0,0.002610445022583008,0.905,0.095,100,21.381223038371278
S2-linear,38,1000,6279.29215847487,6.27929215847487,6.27929215847487,,0,0.0,0.0025730133056640625,0.724,0.276,100,12.431010138352692
S2-lasso,38,1000,0.7024002895426007,0.0007024002895426007,0.0007024002895426007,,0,0.0,0.0025954246520996094,0.934,0.066,100,21.60882386602861
S2-knn,38,1000,73.8370958188257,0.07383709581882571,0.07383709581882571,,0,0.0,0.002589702606201172,0.993,0.007,100,21.583185949062536
random,39,1000,169229.7749945002,169.22977499450022,137.96253959722213,,72,0.072,0.0038366317749023438,0.501,0.499,100,12.197121356427091
treat_all,39,1000,661448.6991674976,661.4486991674976,504.38701103410745,,573,0.573,0.002288341522216797,0.0,1.0,100,2.1439523396007845
F,39,1000,968.7278378536969,0.9687278378536969,0.9687278378536969,,0,0.0,0.0024955272674560547,0.902,0.098,100,21.381223038371278
S2-linear,39,1000,459.5001008558696,0.4595001008558696,0.4595001008558696,,0,0.0,0.0025010108947753906,0.735,0.265,100,12.431010138352692
S2-lasso,39,1000,942.525914576247,0.942525914576247,0.942525914576247,,0,0.0,0.002558469772338867,0.924,0.076,100,21.60882386602861
S2-knn,39,1000,6443.139523764032,6.443139523764032,6.443139523764032,,0,0.0,0.002458810806274414,0.993,0.007,100,21.583185949062536
random,40,1000,170677.64558550096,170.67764558550095,160.23194667280103,,28,0.028,0.003999233245849609,0.498,0.502,100,12.197121356427091
treat_all,40,1000,669304.3229335042,669.3043229335043,558.5833316393548,,526,0.526,0.0024003982543945312,0.0,1.0,100,2.1439523396007845
F,40,1000,0.5878994102911586,0.0005878994102911586,0.0005878994102911586,,0,0.0,0.0026655197143554688,0.899,0.101,100,21.381223038371278
S2-linear,40,1000,931.4267647696076,0.9314267647696076,0.9314267647696076,,0,0.0,0.0026307106018066406,0.707,0.293,100,12.431010138352692
S2-lasso,40,1000,1.8233375617865164,0.0018233375617865164,0.0018233375617865164,,0,0.0,0.002624034881591797,0.919,0.081,100,21.60882386602861
S2-knn,40,1000,1.8233375617865164,0.0018233375617865164,0.0018233375617865164,,0,0.0,0.002609729766845703,0.993,0.007,100,21.583185949062536
random,41,1000,164284.74678042252,164.28474678042252,137.2562618006616,,66,0.066,0.0038547515869140625,0.494,0.506,100,12.197121356427091
treat_all,41,1000,658432.1145159635,658.4321145159635,496.3679275328534,,560,0.56,0.0022954940795898438,0.0,1.0,100,2.1439523396007845
F,41,1000,2498.4604509674255,2.4984604509674253,2.4984604509674253,,0,0.0,0.0024755001068115234,0.904,0.096,100,21.381223038371278
S2-linear,41,1000,174.73018452532781,0.17473018452532782,0.17473018452532782,,0,0.0,0.0025446414947509766,0.723,0.277,100,12.431010138352692
S2-lasso,41,1000,6085.949718562754,6.0859497185627545,6.0859497185627545,,0,0.0,0.0024344921112060547,0.929,0.071,100,21.60882386602861
S2-knn,41,1000,34591.6276006252,34.5916276006252,34.5916276006252,,0,0.0,0.0023949146270751953,0.989,0.011,100,21.583185949062536
random,42,1000,161158.82184745598,161.15882184745598,131.89530802108985,,73,0.073,0.0038459300994873047,0.495,0.505,100,12.197121356427091
treat_all,42,1000,628121.7603054844,628.1217603054844,482.0420488562502,,568,0.568,0.0022783279418945312,0.0,1.0,100,2.1439523396007845
F,42,1000,0.17058014194916704,0.00017058014194916703,0.00017058014194916703,,0,0.0,0.0025238990783691406,0.903,0.097,100,21.381223038371278
S2-linear,42,1000,1555.1423360767221,1.555142336076722,1.555142336076722,,0,0.0,0.0025224685668945312,0.709,0.291,100,12.431010138352692
S2-lasso,42,1000,0.4228144584745033,0.0004228144584745033,0.0004228144584745033,,0,0.0,0.002529621124267578,0.926,0.074,100,21.60882386602861
S2-knn,42,1000,786.986123302381,0.7869861233023809,0.7869861233023809,,0,0.0,0.0024957656860351562,0.991,0.009,100,21.583185949062536
random,43,1000,144682.2079499404,144.68220794994042,137.04685778962246,,20,0.02,0.003879070281982422,0.516,0.484,100,12.197121356427091
treat_all,43,1000,650089.4528559139,650.0894528559139,521.7881337747978,,536,0.536,0.0023145675659179688,0.0,1.0,100,2.1439523396007845
F,43,1000,139.10862255187158,0.13910862255187156,0.13910862255187156,,0,0.0,0.002557992935180664,0.899,0.101,100,21.381223038371278
S2-linear,43,1000,5643.692506228354,5.643692506228354,5.643692506228354,,0,0.0,0.0025482177734375,0.723,0.277,100,12.431010138352692
S2-lasso,43,1000,368.9071758848113,0.3689071758848113,0.3689071758848113,,0,0.0,0.0026009082794189453,0.921,0.079,100,21.60882386602861
S2-knn,43,1000,8451.750563096119,8.451750563096118,8.451750563096118,,0,0.0,0.002486705780029297,0.993,0.007,100,21.583185949062536
random,44,1000,188096.82582010998,188.09682582010998,149.0128157399098,,93,0.093,0.0039331912994384766,0.478,0.522,100,12.197121356427091
treat_all,44,1000,656346.2267446707,656.3462267446706,515.3877498975257,,571,0.571,0.002301454544067383,0.0,1.0,100,2.1439523396007845
F,44,1000,251.05888658615441,0.25105888658615444,0.25105888658615444,,0,0.0,0.002527475357055664,0.905,0.095,100,21.381223038371278
S2-linear,44,1000,55.01839420769021,0.05501839420769021,0.05501839420769021,,0,0.0,0.002555370330810547,0.716,0.284,100,12.431010138352692
S2-lasso,44,1000,438.5268124699253,0.4385268124699253,0.4385268124699253,,0,0.0,0.002568483352661133,0.93,0.07,100,21.60882386602861
S2-knn,44,1000,559.5600213441483,0.5595600213441483,0.5595600213441483,,0,0.0,0.0025861263275146484,0.993,0.007,100,21.583185949062536
random,45,1000,193359.8171383955,193.3598171383955,169.18757389781678,,62,0.062,0.0038475990295410156,0.506,0.494,100,12.197121356427091
treat_all,45,1000,681030.1570345048,681.0301570345048,567.0929941723238,,568,0.568,0.0022742748260498047,0.0,1.0,100,2.1439523396007845
F,45,1000,1631.8271118811433,1.6318271118811434,1.6318271118811434,,0,0.0,0.0025069713592529297,0.898,0.102,100,21.381223038371278
S2-linear,45,1000,14782.1202828879,14.782120282887899,14.782120282887899,,0,0.0,0.0025675296783447266,0.711,0.289,100,12.431010138352692
S2-lasso,45,1000,1978.3672342571297,1.9783672342571297,1.9783672342571297,,0,0.0,0.002516508102416992,0.929,0.071,100,21.60882386602861
