method,sim_seed,N_sim,total_wait,mean_wait_all,mean_wait_served,mean_oracle_outcome_served,num_unserved,frac_unserved,sim_wall_s,alloc_0,alloc_1,N,ipw_train,ipw_val
random,12,5000,16222.380724490788,3.2444761448981576,3.2444761448981576,,0,0.0,0.023388147354125977,0.505,0.495,100,0.07790736411159031,0.04416676790791181
treat_all,12,5000,10246008.87149598,2049.201774299196,1769.0561181736666,,1090,0.218,0.013956069946289062,0.0,1.0,100,0.03532080615001087,0.048243811203491575
F,12,5000,7.943829885238689,0.0015887659770477377,0.0015887659770477377,,0,0.0,0.015930891036987305,0.6538,0.3462,100,0.07790736411159031,0.04205926415253394
S2-linear,12,5000,4.103912546852348,0.0008207825093704696,0.0008207825093704696,,0,0.0,0.016048908233642578,0.5482,0.4518,100,0.07790736411159031,0.04294744321769962
S2-lasso,12,5000,341331.1997257727,68.26623994515454,68.26623994515454,,0,0.0,0.01515507698059082,1.0,0.0,100,0.06615521101564387,0.04024021627215721
S2-knn,12,5000,97.04605124959893,0.019409210249919786,0.019409210249919786,,0,0.0,0.01587200164794922,0.8964,0.1036,100,0.011759453404257705,0.040641399606895605
random,13,5000,145194.06632915683,29.038813265831365,29.038813265831365,,0,0.0,0.02330613136291504,0.4928,0.5072,100,0.07790736411159031,0.04416676790791181
treat_all,13,5000,10951082.917991996,2190.216583598399,1897.3505941963003,,1217,0.2434,0.013816118240356445,0.0,1.0,100,0.03532080615001087,0.048243811203491575
F,13,5000,10.511778141126172,0.002102355628225234,0.002102355628225234,,0,0.0,0.0157928466796875,0.6444,0.3556,100,0.07790736411159031,0.04205926415253394
S2-linear,13,5000,9.474004636748052,0.0018948009273496104,0.0018948009273496104,,0,0.0,0.0159149169921875,0.5378,0.4622,100,0.07790736411159031,0.04294744321769962
S2-lasso,13,5000,28219.853743981188,5.643970748796238,5.643970748796238,,0,0.0,0.015417814254760742,1.0,0.0,100,0.06615521101564387,0.04024021627215721
S2-knn,13,5000,154.8329360667405,0.0309665872133481,0.0309665872133481,,0,0.0,0.01569986343383789,0.9028,0.0972,100,0.011759453404257705,0.040641399606895605
random,14,5000,9027.32747970351,1.805465495940702,1.805465495940702,,0,0.0,0.02340412139892578,0.493,0.507,100,0.07790736411159031,0.04416676790791181
treat_all,14,5000,10670735.024763152,2134.1470049526306,1829.8063458767647,,1208,0.2416,0.013895273208618164,0.0,1.0,100,0.03532080615001087,0.048243811203491575
F,14,5000,29.670911740221158,0.005934182348044231,0.005934182348044231,,0,0.0,0.016003131866455078,0.656,0.344,100,0.07790736411159031,0.04205926415253394
S2-linear,14,5000,30.739915468445012,0.006147983093689003,0.006147983093689003,,0,0.0,0.01600813865661621,0.5492,0.4508,100,0.07790736411159031,0.04294744321769962
S2-lasso,14,5000,12884.429686395151,2.5768859372790303,2.5768859372790303,,0,0.0,0.015614986419677734,1.0,0.0,100,0.06615521101564387,0.04024021627215721
